TEXT,SENTIMENT
thanks everyone join live blogtv last night sorry leave without say goodbye power go ,0
follow follower update multiple 10 im uneasy 2 uneven ,0
need food ,0
land back back homefor day least ,0
working today morning afternoon evening ,0
great weektook 4 day easter recharge back work hard first day back ok bed ,0
raingo away ,0
crazy weekend alotta work today ,0
head sinus infection ,0
boohooooo test 2morogot read biology idk anything bird sogottagonow bye lt3 ,0
wake sick work work today ,0
checking twitter 2 fckin day haww ,0
switch name mac client like bigbird ,0
sleepy ,0
wellso put floor today keep legs rigid could stand ,0
mr go plus side get email back phil thank god ,0
3yrs ago today make last ever start pitch senior night ina game ill never forgetit wasa great winsighi miss playingso much ,0
back work ,0
soooo tire wanna sleep lil one insanely sick sleep impossible get ,0
oracle buy sun microsystems 74bn deal httptinyurlcomcgawad ,0
nearly ask jj abrams question sat four row back still reel simon pegg right sylar geek overload ,0
hair smell like wood smoke ,0
pretty like twitter people know hope find someone else ,0
interest articlei plan fly c game look hot right ,0
wake 10am felt sooo good sleep yay still miss boston ,0
might right behind get questionnaire mail last week ,0
finally awake gotta work 230730 happy 420 ,0
mmmphi hate del mar two month ,0
cant make leicester one seeing brighton instead gonna try catch others ,0
ugh get ground weekend im back ,0
back home hardly time look twiiter let alone post anything tommorow look like another hectic day ,0
new mc donalds angus burger great calorie count one range 720860 calorie ,0
radio button ie6 spray bit text random spot page ie suck ,0
im gonna miss ty leave ,0
word day get back walmart dont want go ,0
naww gossipgirl sad ilovethisshow ,0
cant wait exam witheven though summer suck cause car ,0
good morning twitter fam manage sleep last night totally dont feel good go bed ,0
still dont understand ,0
miss candy ,0
want go need money httpworshipcfniorg ,0
schools still back till wednesday ive ill hols able anything ,0
go applestore buy ipod dock last week felt like soul rip wait line 20 min ,0
moving calif apparently renew need caffeine buy bean peets bean fair trade ,0
packing upleaving nyc go dirty jersey test drive new fiesta fiestamovement amazing ,0
oh epic fail ps curse work ban msn miss ,0
school over4 today hey tweetsellen say hix ,0
damn realize something go wrong slideshow blog ,0
wish theyd come back ireland one time excellent dublin god nearly 4 year ago ,0
yeah dont know ever unfortunately ,0
tweetie beautiful twitter app functional really faves growl small compose customizing tweetie ,0
get pack ready leave nyc ,0
pretty sore today ready relays week wish could make beautiful bulldog contest today ,0
wish home bed rainy day ,0
yet man suck promise see week ,0
love green purple nice btw restock maze tshirt list sell ,0
hope feel good ,0
almost 1x research paper sadly itll completely free catliketyping ,0
dwell sorrow ,0
check mu poem like httptinyurlcomdy6vxa ,0
awesomeabove average temp today good old phoenix ready heat ,0
forgot empty kleenex son pant wash damn ,0
miss ym confe girlfriend mom use laptop ,0
sigh look forward try tweetie mac cant use officeos x 105 wait til get home ,0
got hit door darn height cant see window ,0
feeling particularly large today anyway basketball evening swim tomorrow afore pub quiz gym friday must make w ,0
nowt afternoon boreeeedddd ,0
hat rain hop good week ,0
wish home hubby today ,0
hi cappy bye cappy sorry ya go work ,0
school sick today damn nose run like tap ,0
paolos close use love place ,0
already miss day overanalyzing kinky work literature ,0
wake early wasl bright side really purtee outside ,0
exhausted leighton lots last nightstill feel good ,0
im teacher bored already ,0
argh would love bogged note lovely day today wish could long stroll xxx ,0
day anyone see day cant find anymore see tell come back ,0
true still tire follow getagreatdeals mrktgman ect like billboard scenic highway ugly ,0
ouch think break toe home today couch bit ,0
oracle buy mysql achilles heel 1 database competitor httptinyurlcomcoojpl via ,0
neither may far away ,0
college tomorrow hate wake da morning ,0
sad hear silver slipper close ,0
worksad monday ,0
wow guy get early least another 2 ,0
know go escape april shower ,0
celebrate 26th birthday last night im much close quotbigquot 3 oh ,0
damn cover awful lady gaga need learn sing first scream ,0
already feel stress week ,0
start little five week ready party bad ill stick library ,0
think fix computer yay see break anymore music ,0
morning hasnt start great ,0
yay uk people come home school burn leave like forty five minute ,0
really gonna miss a2 pal love ,0
oooh sure theyll play soon best rock fm rock dd lie lie lieeeeeees __ ,0
alienate go study wish wouldnt ,0
aww closed mondays ,0
using finalcritcom web portfolio work well uploads grainy site unreliable back draw board ,0
miss already ,0
wish people would learn type legible english bunch shortened word symbol make sense hard ,0
definetly fan rain today pretty lay back though ,0
know im thoroughly ashamed feel dirty corrupt ,0
playing nintendo ds hihiw nintendo always need long time recharge ,0
im u see ,0
heard wifi prob case hashtag polc09 pol09 made mistake early ,0
leaving workand early ,0
get home urgent care ,0
capturing feedback team part annual appraisal prefer delegate economy recessionhit ,0
annoyed pain angry womanly trouble ouch ouch ouch ,0
hear yet ,0
extremely bore homedamn hate umemployed ,0
fuck crack nose da hospital 2moz ,0
bad dream ontop never sleep well always wake tired work til 6 waaah ,0
revising ,0
go hot ,0
feel blah day ,0
going road trip tomorrow hung stupid fault ,0
sad learn party bus trailer worlds ,0
back work ,0
missing girl hope great time fam though ,0
printing errorscant read popeye flash ,0
think time put another blanket bed im cold ,0
first day back work sun come ,0
meetings good way spend monday morning ,0
amen sister mondays hard ,0
tomorrow probably wont home may 8th ,0
another rainy day ,0
spending next day hospital camc women childrensyucko suck scared lonely hating ,0
dw hit bluebird school bus friday morning way work follow school bush httptinyurlcomdzpbag ,0
want eat sandwich sadly place nearby sell sandwich ,0
gotta sadden tell ya miss onlining sooo bad ,0
get marry ever fail ,0
im sick spam follower ,0
poor yougina doesnt let sleep let alone arm ,0
sothe battle go tweetdeck slick animationfull interface thread dms conversations groups ,0
hate yesterday wore flipflops today uggs ,0
sorry bout typo bugger ,0
back reality ,0
yea dont drive hour work anymore either sad face ,0
aghkslgtadhsgnhasgt class already count albany 10 day ,0
boo think might make caam ,0
ugh come school im stuck quotphysicsquot boring ,0
oh heart dexter 2 u c ad tho something bad ,0
last drain clear flush raw sewage back garden ,0
uggg weather stink make u wanna stay bed n hmmmm lol ,0
really bad thing happen today history hitler born columbine meet person break heart ,0
cant remember reply aww ano 2 week go quickly first day back amp im ill mcfly 5 day ,0
man hate school want reno already ,0
1 exam 3 go oh 4000 word essay overjoy aboutnot kmn plz ugh ,0
back manual labour yes read correctly back email videochatting however cam doesnt work ,0
ugh leave pillow couch ,0
well come truck run around bit pick cone leave miss tree guy ,0
far typical monday power failure weekend take hub use printer quasifailure application server ,0
cant stop dreaming ny dont wanna sweden anymore ,0
ms choppy water jump ship way soon ,0
think time new cell charge mine daily suggestion ,0
tea lot lot lot honey cant talk today bail work lack baristas payroll ,0
ive laptop lap 2hrs dry jeansnot yet ,0
study hard today ,0
finish oracletomysql migration strategy wasted time guess ,0
feel lonely today friends around ,0
manage keywords without coffee machine ,0
theres pretty girl ,0
hypo neeeeeeed sugar ,0
finish kyle xy marathon one episode go ,0
berry w internet palm wont show page bc large ,0
home really think lifes path beginning stag od divorced ,0
give history presentation middle passage didnt die internally shake ,0
ah hate stupid drama sometimes wish us ever get together wouldnt hurt stupidother great da ,0
ugh monday mean school spring break didnt really seem long well im school 20 minute bai twitter ,0
guess ill twitter blackberry still luck w pc frm work ,0
massive headache ,0
hell quotdrakequot dude u would think 2nd come somthing ,0
wish twitter work school ,0
arghhhh web guy seem internet issue im try remove right menu wpseems screw ,0
pack ,0
bout go anatomy lab take test lt3tabi ,0
complete waste day ,0
dat girlfriend leave library ,0
cant today much go office plus yesterday already 24 go ol lady ,0
wanting sol az bad cant go today ,0
one kid good one still sick poor little guy ,0
monday already whyyyyy ,0
oh wow sad sending good vibe family ,0
bleh throat scratchy eye kind bleary stomach hurt ,0
want cat bad shipping expensive httptinyurlcomdn8s7e ,0
think morning laarzen zwart wollen jurkje warm dat ik het heb ,0
isnt feeling good ,0
love alpha revreally want go go town ,0
know thing make less bore everyones leave go back uni wont work grr ,0
ran 5 mile 42 min felt tired slow heyat least ,0
dont wanta go school today ,0
sunny weekend rain back work today yay leftover brother surprise party ,0
school sick weedend ready go bed wishing would ot come today ,0
spill drink lap ,0
wheres sun today charleston day sun ,0
spring break leave ,0
cloud come finished work want sit cuppa sudden sun hide ,0
ipod 27gb worth free space ,0
cant believe forget set dvr record boston marathon grrrr ,0
im work ,0
crap im ,0
soo exhaust day today cook 3 hour ,0
2 hour till school start ,0
dead town last two night felt nothing tough get old ,0
wahhhh leave calculus shioks queue n time aunty want tmr ,0
nothing heart wrench wake find child selfinjured first time month ,0
really wish pokbeach would allow change vote weekly poll mistakenly vote 33 ,0
ugh hate maria sure need book boooo ,0
kitty im allergic cat friend ,0
im saltier ever fact nd lack greek system ,0
hop get thing ,0
go whole day without twittering omg ,0
reiko leave shes back saturday miss youu best ,0
whaaat itunes library damage damaged ,0
coffee criminology paper english research paper extra credit movie jc movie theater youth culture paper ,0
wont last long run campsite amp venue fob watch lamb learn life skill little point ,0
yes believe forget live albany syracuse ,0
mmm favorite part morning traffic ,0
likely id10t error twitter search isnt really effective try find tweet microsoft event link cant find ,0
